idx,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5
4526,0.023363845486953798,-0.18826869593160228,-0.4712257171797018,0.05461150719041442,-0.19776518580358404
4527,-0.42224616496992745,-0.15418206073980031,-0.3474660430603959,-0.21802523264031137,0.35245380052240805
4528,0.09388237195654724,-0.6011460587664035,0.7661278444688235,-0.05588142974844169,-0.4657915519174168
4529,-0.3200336360162665,-0.5713411866777274,0.8902346156647106,-0.3730342761269389,0.0663305767059932
4530,0.10372946725738089,-0.6014178177395602,0.7632005225885108,-0.051037791112878025,-0.47850684691376383
4531,0.04700742180331615,-0.5870327542909922,0.7658666687186652,-0.01063604084301082,-0.44085546085787314
4532,0.04526809610600376,-0.5866595103778679,0.7664490324381076,-0.010705142467964623,-0.43859454633723893
4533,0.12702055939256265,-0.548964901681943,0.7547086821130256,-0.2432533184870774,-0.5270937464411922
4534,0.12362494114759624,-0.5051230285601587,0.7651348542492681,-0.5175134296650953,-0.5136341070539457
4535,0.03967878151430769,-0.14489876229205292,-0.4661711622842502,-0.2086876268846843,-0.2087648970132975
4536,-0.011424091888448345,-0.24479196713848356,-0.4770891437463529,0.3435517526574981,-0.17211990955355758
4537,0.023150612266782628,-0.19627748293211197,-0.46677157404360436,0.04895952675245913,-0.18532412843703966
4538,-0.38811211887154806,-0.15828269409805146,-0.34114067757220023,-0.32136705299935436,0.3462659166423516
4539,-0.01552318788724745,-0.26403595017573056,-0.4749993077687558,0.45763175235656667,-0.16007378814547107
4540,0.01783231058139986,-0.19648983317856594,-0.4651518855441396,0.04573055948163824,-0.17824184095937579
4541,-0.11475803738194407,-0.218721996500945,-0.43248293099566715,0.14223479495905123,-0.014902011901540987
4542,0.0837791900732071,-0.1287309817603616,-0.4684062411749376,-0.3558337208780823,-0.24603998008586195
4544,-0.38811703479163207,-0.15828289635089238,-0.3411381791624755,-0.3213677409376032,0.34627455708869415
4545,-0.013119643486474104,-0.2639370625463265,-0.4762208570620487,0.45796810650754616,-0.1642983678928428
4546,0.01722833630210065,-0.19651468214107382,-0.46484492872078814,0.04564603878135005,-0.17718026809746393
4547,-0.0784844084066451,-0.20316762609066227,-0.486030445080616,0.47368786942154467,-0.16300203403887728
4548,-0.03239393859622086,-0.13509756157411265,-0.48265529573668786,0.063568819814713,-0.20355365588380206
4549,0.07640745525396145,-0.11984165719860074,-0.470893007359789,-0.35326310391325416,-0.24953796403300654
4550,-0.411324497287006,-0.17449023592493718,-0.338941571678289,-0.22463089917538645,0.37041356397441433
4551,-0.4005941517854631,-0.16620009735035882,-0.33974680147878644,-0.27303439185457273,0.35948106132704544
4552,-0.400227472443423,-0.16662981525416087,-0.33963154746972585,-0.2731573795870172,0.35963277292262535
4553,-0.03661453682152179,-0.12978529145475828,-0.48423013515182883,0.06512789992339135,-0.20595518848936317
4555,-0.05204364421772352,-0.1690348037041374,-0.48523102305252164,0.27095253245853773,-0.18748058004831059
4556,0.008792842362311043,-0.057504629140969855,-0.47718770952720957,-0.40511182617820196,-0.2388051132777723
4557,-0.025809334043806316,-0.1349813805581741,-0.48481801825103155,0.06691689425110707,-0.212596253956034
4558,-0.03217159002575273,-0.1347918776303837,-0.48296937345945823,0.06371613625045822,-0.20447526858729323
4559,-0.03035522873319403,-0.22021701310479425,-0.48465962143717306,0.3508376789827033,-0.18422930447130706
4560,0.0300724640972559,-0.19688876671207634,-0.4686030104549341,0.05206429392894971,-0.19363248109968328
4561,-0.033388072175735424,-0.24772321540288797,-0.46858814585369135,0.4063441224119482,-0.13946629091241067
4562,-0.4582313822247665,-0.20018864813791193,-0.33724792523154734,-0.02485541419137208,0.4108786131436083
4563,-0.10036222007451566,-0.2363666808892278,-0.42743324881452893,0.13710301064062763,-0.007560395678926019
4564,0.05069751044220263,-0.5899945629712433,0.766102537032871,-0.011339754712187976,-0.44176790166045576
4565,0.03353569035955047,-0.06733941988467967,-0.48590088415682126,-0.33799787460043307,-0.27132147467788864
4567,0.035265109105124565,-0.04678761394124436,-0.48719987257068903,-0.4506151756649152,-0.2805911538709105
4568,-0.07511903801699689,-0.19591538282152476,-0.4836731243031719,0.4214784942182347,-0.16192791555904754
4569,0.009720227959500295,-0.05894915418375165,-0.4766536637059662,-0.4055630508997665,-0.2377811153375536
4570,-0.02890639811852648,-0.13636585043051216,-0.48293105008675935,0.06474727533969102,-0.20602950251169236
4571,-0.04061290733467631,-0.1297241633246533,-0.4828904669754117,0.06341315527431744,-0.20045827290937776
4572,-0.03609735780750726,-0.19616343534497444,-0.5106001939034699,0.4829244746570053,-0.24579250175444192
4573,0.04029192677563376,-0.048360014420231225,-0.4885482002715488,-0.4506089229774796,-0.28624170287145634
4574,-0.4503282168794695,-0.1050841120882124,-0.357299279667174,-0.2552434556192054,0.3338349637798991
4575,0.13933296037401377,-0.5241964057171005,0.7705230077052457,-0.5230425871651825,-0.5059448636870965
4576,0.08625457238595392,-0.11022423697239536,-0.4686768321850091,-0.4691600365813643,-0.2529051803275096
4577,0.0069305865626389405,-0.18796491412543342,-0.46623541736400587,0.04647767632972288,-0.17626995377529767
4578,-0.41599927085903526,-0.1663795598125367,-0.3421957882445126,-0.22203146937830903,0.36376768539902843
4579,-0.40714466777085434,-0.15816659381715847,-0.34204771266038525,-0.27069745512677257,0.3561320735468643
4580,0.03879556011089263,-0.2143155790479203,-0.4620551245270168,0.043828245710227885,-0.17938183726444457
4581,-0.4542112608680218,-0.10600003904368589,-0.36996628016408445,-0.22356577755358056,0.3341510066498619
4582,-0.4315719331967933,-0.08937126993157478,-0.37217575627942234,-0.3202078234435167,0.31021437555277015
4583,-0.023193932379889683,-0.12770391676351855,-0.4967313572107974,0.04838555429548358,-0.2170399349594272
4584,-0.15823811493983514,-0.14981140601286425,-0.4635077113545375,0.1433911888600076,-0.05091793740514712
4585,-0.06122442313159582,-0.17643794315778982,-0.5047007184108036,0.34370748383254807,-0.19649626497329645
4586,-0.12678992938661096,-0.8447528541775066,1.0031279659057915,0.3437269418406701,-0.0034804759730442
4587,-0.042848890008924875,-0.16156401220402355,-0.4998962952511655,0.25455522247264567,-0.20222303022282925
4588,-0.01352659630745295,-0.12783480347315807,-0.4996678573064189,0.053262137653077087,-0.22970467823603144
4589,-0.15846097903742312,-0.149524039195006,-0.4635955193983062,0.14347620183719348,-0.05105702392766243
4590,-0.06888038366077884,-0.1869352644964542,-0.497941929261673,0.40530660925744255,-0.1743940038962709
4591,-0.043807835225182334,-0.16145519753643833,-0.4995094690937207,0.25447912721134186,-0.2008029455155979
4592,0.015056398478494586,-0.05000616622632053,-0.490463800834901,-0.4218612302550971,-0.24866095673886057
4593,-0.4440490648932257,-0.09728847153594174,-0.37078437112345497,-0.2718744764179814,0.3234209056330868
4594,0.045632579051325485,-0.0407512540086349,-0.5014557826690579,-0.4674293786533513,-0.2947408095984475
4595,0.030353231244296508,-0.1897782606506425,-0.4798211650752069,0.031934833247969356,-0.19497270245737702
4596,-0.02985586015804476,-0.23949567353572812,-0.47701007669201323,0.3228816597085972,-0.1364469088785697
4597,0.03698686423757313,-0.19010486646479077,-0.48170719440186577,0.03511546760099133,-0.20330527115823946
4598,0.024178791879944903,-0.1897292984858916,-0.47796743706156763,0.028702258083534136,-0.1869164308447501
4599,-0.012896517805608222,-0.20166896351553598,-0.466888057551597,0.061221018912195585,-0.1352286033014959
4600,-0.37725741908173543,-0.15593298817397638,-0.3531307880923429,-0.3395655823347475,0.3378949167967937
4601,-0.1813597737492564,-0.12125735638586581,-0.47176348158038445,0.15171750069109796,-0.06309311632675353
4602,-0.1816376392898985,-0.12112052045329579,-0.4717227993910544,0.15173671632813554,-0.06287012845826805
4603,-0.18175145102136614,-0.12097693495026693,-0.4717654939908506,0.15177888980180884,-0.06293548908024309
4604,-0.5185534234747952,-0.11062038578859798,-0.3741904627473068,-0.017689443712319588,0.3662471023278933
4605,-0.45532253454343047,-0.060250024549978784,-0.3805140278785674,-0.31173712483677957,0.29808304950691966
4607,-0.048873527385470565,-0.09843640408343328,-0.5047816765215302,0.05543109869908621,-0.22731157698430432
4608,-0.4675707553190604,-0.0684543441912733,-0.37903790784553554,-0.2634879445905867,0.31141803793625944
4609,-0.18210606297303564,-0.12054672056484109,-0.4718868809892475,0.15190356625564377,-0.06310841087395688
4610,-0.47592448951901317,-0.07635016724347357,-0.3796416130610303,-0.21463566602425627,0.31764249701516634
4611,0.2812112387334496,-0.6822905214213958,0.5284892967448418,0.45895337941272885,1.102332554399165
4612,0.27084237553823226,-0.6625417459080736,0.5135426218549203,0.44814465861833164,1.091191022063528
4613,0.28132600882803027,-0.6824340674950483,0.5285315042773785,0.45891134005324596,1.1023962305582289
4614,-0.07807211335328267,0.8755240265567664,0.25786576562023256,0.32983489701166985,-0.09710029925742945
4615,-0.07868831136103674,0.8762400146450323,0.25767625017334334,0.33003916765722124,-0.09734424808551648
4616,-0.07961622016325245,0.8773879821760842,0.25734354414570976,0.33037411838287845,-0.09783652374656746
4617,-0.16762480092206714,0.16735728681545106,-0.21674635822663282,0.223001025747316,-0.089185632655293
4618,-0.08952773130230224,0.8895829780346401,0.25383521448217483,0.33392562572873324,-0.10297471119005504
4619,-0.0825287719356899,0.8809748525750436,0.2563103618169138,0.33141904301212216,-0.09935232270022153
4620,-0.0890992017228126,0.8890075368062811,0.25401957139298614,0.33375319298471573,-0.10266630907020949
4621,-0.0855752545749263,0.8847044807271479,0.25524471000234006,0.3325033256252648,-0.10089811996191644
4622,-0.35181744761526274,0.9221846052869119,0.3472979169688917,-0.09678020221207657,0.2766531996741272
4623,0.2703819304722941,-0.6705685993371198,0.5265992455917426,0.46449443913224303,1.098461781436787
4624,0.7088481431886098,-0.20518996881225673,-0.11607828862591614,-0.13167136199858095,0.29402519629759466
4625,0.2716031926901854,-0.6608953137912675,0.5106330179930048,0.4450697475131307,1.088837613283108
4626,0.5217558752613408,0.03662541508446056,-0.00967974595262568,-0.4621805132872173,0.8694975855909676
4627,0.8864794825062009,-0.009095637656373518,-0.12362135285105355,-0.06134315464293684,0.39573655686614007
4628,0.5095650853290554,0.028275190294047736,-0.008132276956674619,-0.41398139650655735,0.8829970322741073
4629,0.9404984134547875,-0.0019577019022579837,-0.13742564747263217,-0.08867108560625092,0.3286185001856602
4630,0.2626959897198705,-0.6479303124314941,0.5049779628348742,0.4459959127332303,1.082129803506726
4631,-0.06006574996957696,-0.7978771557969574,0.9488966227858701,0.38367063861710016,-0.1518320155892609
4632,-0.0410158909020056,-0.7984471831008414,0.9433694465477376,0.3932677475576445,-0.1761300989602104
4633,-0.037840914390743635,-0.798542187651489,0.9424482505080488,0.3948672657144018,-0.1801797795220353
4634,-0.08359712328183878,0.882265309953095,0.25594849572212497,0.3317924404717622,-0.09986315144727638
4635,-0.08500059284656587,0.8839867837358961,0.2554553353620407,0.33229324235566327,-0.10058116506635167
4636,-0.0856915974234195,0.884847962093901,0.2552033017878555,0.33254514489216014,-0.10095903177665452
4637,-0.0840720999404212,0.8828388402362921,0.2557877445315256,0.33195837337003176,-0.10008991605312467
4638,-0.08430420153347834,0.8831258270012471,0.25570463124440823,0.332042093643848,-0.10021276633042493
4639,-0.08967172173676691,0.8897253219128431,0.2538078575534058,0.33396357596774484,-0.10298702834112858
4640,-0.09027753567467249,0.8904417372268553,0.2536130646283138,0.3341692997693088,-0.10324922868608494
4641,-0.09320417084184177,0.8940280282008957,0.2525870398793307,0.3352122535557102,-0.104740274019985
4642,-0.035736795082602094,-0.7986812498572442,0.9420712944080377,0.39631692715735756,-0.18234727240670567
4643,-0.028999602788646828,-0.798855326998409,0.9400320963706759,0.3995701540805098,-0.1911272630136095
4644,-0.021966031834434012,-0.7990172104047251,0.9378422703096053,0.40286485649818854,-0.2004281823311599
4645,0.7077651348353776,-0.20360357847311333,-0.11663377950086638,-0.13118381487547956,0.2930093267075956
4646,-0.07762402710891189,0.8749493899368964,0.2580401832804284,0.32966520104480945,-0.09682627082768806
4647,-0.07785301348101477,0.875236504869575,0.25795548674985,0.3297493572654294,-0.09695459656004908
4648,-0.07880569261651472,0.8763834532892109,0.2576353697066795,0.33008084160851525,-0.09740333474856767
4649,-0.08102834311951992,0.8791090999374295,0.2568547816841279,0.3308737093034356,-0.09853932776825172
4650,-0.08031600793251951,0.8782487991723122,0.25709597443850446,0.3306247917915814,-0.09819895271551818
4651,-0.08206076125729736,0.8804010356945752,0.25647465331580765,0.33125213528836106,-0.09911331436847313
4652,-0.08324950091248452,0.8818348079993492,0.25607343502408453,0.33166678588953297,-0.09967794444348571
4653,-0.08347874688633351,0.8821219122513844,0.2559888704304614,0.3317509057812526,-0.09980581388792505
4654,-0.39055661301407746,0.9465472185072596,0.3394155987852642,-0.03904940010818538,0.2763037828975799
4655,-0.38999833678546736,0.9458288473769211,0.33963455171970613,-0.039261776379262335,0.27664953769814027
4656,-0.3947121638898708,0.9518621648318837,0.33780770046603253,-0.03748121721529805,0.27378792009064523
4657,-0.3949627259899231,0.9520001240940306,0.33783450627407097,-0.037458180710389054,0.2739629181811542
4658,-0.3964057396830234,0.9538682389286613,0.3372609064162617,-0.036904812278080505,0.273049007798638
4659,-0.39901036657487077,0.9574677781018964,0.3360712279477852,-0.0358167963659202,0.27099198596853813
4660,-0.3998230592637538,0.9578791459379664,0.33618265054534774,-0.035756224139739945,0.27162420786364877
4661,-0.3992160118832237,0.9576075853494811,0.3360752057709777,-0.03578747416504825,0.2710880362482767
4662,-0.3968880474352936,0.9568137554794125,0.3354952900069195,-0.03581029907458474,0.26858870729854345
4663,-0.3920307359369995,0.9559757210710894,0.3337304254253883,-0.03553726528701921,0.2619090834364044
4664,-0.39560925762263216,0.9547906160842751,0.33625289003188824,-0.03644474953251794,0.27005666643158743
4665,-0.10407569278236115,-0.8088013868296424,0.9759311330285672,0.3792817297781459,-0.08918095051514016
4666,-0.08150063062165065,-0.8083238557020231,0.9658426812571047,0.38475132236137927,-0.12579830674719214
4668,-0.39244245020726914,0.948841918490882,0.33876544353466514,-0.038383699624943875,0.2753719953799076
4669,-0.3900276927718799,0.9479033915013138,0.3382419540608341,-0.03845247903533114,0.2729855164343715
4670,-0.3913087070745088,0.9477024194819805,0.3389935387296755,-0.03868984571047454,0.2755024871921341
4671,-0.3900758399460722,0.945973926702364,0.339573404076536,-0.03921452185174117,0.27652035946868764
4672,-0.4003814312637745,0.9585975131280371,0.33596374628464765,-0.035543861270999844,0.27127862139530723
4673,-0.39105567842155936,0.94711975772107,0.33926709017865253,-0.038886838210959916,0.2761193577803249
4674,-0.39674347785617853,0.9541508795492377,0.3372314806290395,-0.03683587488166796,0.2731118292138262
4675,0.3371302432885249,0.1238359720150588,0.14634917752669238,0.6740707596501571,0.1103464604976625
4676,-0.08577986001636413,0.8849925987502772,0.25514762239273103,0.3325908937351063,-0.10106929873492702
4677,-0.08442275099681444,0.8832692175825291,0.2556643444940421,0.33208360411509047,-0.1002697996978284
4678,-0.09261761070011358,0.8933108207391456,0.2527916181285908,0.33500383536070644,-0.10444423232083332
4679,-0.10069562998490594,0.903208963000242,0.24996004709845976,0.33788231696981946,-0.10855862768094993
4680,-0.3741851760282828,0.9495835294904922,0.33946327352071853,-0.0888131878002005,0.26527608882974146
4681,-0.3930284043736213,0.9495591508839252,0.33856055731156787,-0.03817519662920457,0.2750748885906742
4682,-0.3906912917069731,0.9466899454930302,0.33938350936587475,-0.03901014677573871,0.27627509900294556
4683,-0.3938001074840732,0.9505652771020004,0.33824900007320824,-0.03787648672853814,0.27457345998487565
4684,-0.3942383580456509,0.9511403183856472,0.33806958364063255,-0.037705414347439646,0.27428214390847544
4685,-0.3959613356619414,0.9531451828203151,0.337537732429556,-0.03713312392762208,0.2735949096077403
4686,-0.39296000652212315,0.9565305606034797,0.3338005592663844,-0.035434906686735615,0.26248080664746604
4687,-0.48660726136127735,-0.7945050668419004,1.0863269608925736,0.19077155461011383,0.3964350026869622
4688,-0.18519974590596175,-0.8035393551870994,0.9989227348473935,0.34269565678888503,0.012093688048698769
4689,-0.1820247693946999,-0.8036343597377466,0.9980015388077049,0.3442951749456426,0.008044007486873717
4690,-0.07090059150053286,-0.8069595190104026,0.9657596774185996,0.40027831043214973,-0.13369481217699883
4691,-0.2645741586875096,-0.8011642414209162,1.0219526358396116,0.30270770286995113,0.11333570209432196
4692,-0.38623328183285355,0.9643594445496341,0.3352311567653405,-0.08451487041770211,0.2591160540193329
4693,0.3708319179080753,0.19724968848265198,0.1525910654566929,0.2657553360336939,0.08221930148932424
4694,-0.38518296853545425,0.9630682450426336,0.3356021903070443,-0.08489079213800084,0.25965858726720936
4695,-0.15860887816782976,0.1563115882280832,-0.21358716074163828,0.2197889920752076,-0.08459652871911227
4696,-0.0947255192320606,0.8958929201566416,0.25205325193174616,0.3357546597605133,-0.10551649975026163
4697,-0.3629492909254887,0.9358120736577309,0.34340442522443965,-0.09281846534996467,0.2710059106090118
4698,-0.39571956044248097,0.9528585940517457,0.3376159293059376,-0.03721549046551633,0.2737007570761169
4699,-0.3903466339030271,0.946259321569894,0.33950995534388206,-0.03913621622189984,0.27646551666270647
4700,0.05877755839787892,0.8779396163025665,0.24177105407574004,0.2465560133674504,-0.24625526582430807
4701,0.016570085295614056,0.8705333774312386,0.2522415621163841,0.28021578711211165,-0.19403975547144295
4703,-0.36058757724400886,0.9083390008350466,0.3675526615242358,-0.07228219635649549,0.2928520902767574
4704,0.7952410434288137,-0.048956188709447596,-0.12150652379160036,-0.3823792547214344,0.23687757412415397
4705,0.7200264429464986,-0.16870683790248414,-0.14392695065017952,0.3775481182141263,0.2794123232815946
4706,0.34636318762180296,-0.08162831446217193,-0.009817369873589388,-0.2867730970270635,0.7916854682380624
4707,0.7643404042757388,-0.1202429186278873,-0.13717431332590613,0.08662923087385921,0.2521515470306809
4708,0.7515272902358643,-0.1198675580759886,-0.13343199365999303,0.08021531581888387,0.2685492488358504
4709,0.7161775474437844,-0.13047601641162482,-0.12325914289286924,0.11547586398138932,0.31570028061310024
4710,0.28518209137121364,-0.13502480659111774,-0.002140885860337098,0.007105422709644984,0.861439488978926
4711,0.6955851221475753,-0.17059885737417063,-0.13061855225050908,0.3745432725725286,0.323583265810264
4712,0.7325713962887178,-0.1549592355264989,-0.1352726344263494,0.2879954149392021,0.28514540957155715
4713,0.7921454028000143,-0.04348100244655385,-0.12658769279744672,-0.3882456162863658,0.23603986914627892
4714,0.7579460915271022,-0.12094117901788487,-0.13442274898447396,0.08383948144963854,0.26154063425427415
4715,0.052396564871683815,-0.5369574486734262,0.7441482690754454,-0.03213428864817313,-0.5074469854983452
4716,0.1286625672246143,0.9648584654303711,0.2371005502252635,-0.2678974830140661,-0.32455120170849916
4717,0.10167082492991886,0.9120659845895197,0.23736932235203909,0.05207340098448451,-0.29279366964652015
4718,-0.3485919839625035,0.9168294627560859,0.3660038600479642,-0.12045052874180724,0.27943032883414365
4719,0.08625051039177226,0.9214591666243933,0.2435223092192725,-0.010328419999606934,-0.27180520798402635
4720,0.10190485952471745,0.9117790773529322,0.23745145323296085,0.05198995121665895,-0.2926742169016332
4721,-0.34836068471190973,0.9165424429808217,0.36608738110823125,-0.12053436129614485,0.2795545893453138
4722,0.014833743392575021,0.872389424033924,0.251817039957093,0.28072810693263656,-0.19443809875453655
4723,-0.051263549452636184,-0.6029180965221881,0.7914935308466298,0.04832933230587516,-0.31680505909407614
4724,0.004638293086058341,-0.5447338712728824,0.7564571641134187,-0.0017941184010269943,-0.44747513895824725
4725,0.058243014305130215,-0.5376129771087682,0.7428633825999817,-0.029180014243980323,-0.5138651616428045
4726,0.14692104348127288,-0.5127933220257187,0.7556489025688577,-0.4497304311321708,-0.5475886220243731
4727,0.026509010634706315,-0.6226358621416969,0.7648281839562795,0.19598979890853835,-0.42037124658756186
4728,0.12294498164955915,-0.5033717878234704,0.7642739855953944,-0.5169113791360148,-0.5156237951108952
4729,-0.3721126223646577,-0.50735631728887,0.8718631539673148,-0.354409482485782,0.039497993478100464
4730,0.11180075878438006,-0.45105642004299606,0.7441233368366602,-0.5507716005706229,-0.5685251588146325
4731,0.08662351463605485,-0.5807710070213077,0.7574169320772571,-0.04506515738140312,-0.48665843319035695
4732,0.08030955972233883,-0.5805795168707584,0.7592410288988641,-0.04825915608740746,-0.47862234399185416
4733,0.019068738986128164,-0.5398468535822921,0.7472908546709998,0.004394921755639905,-0.47826998725897213
4734,-0.42696837065223336,-0.5447888630036537,0.8753612888913257,-0.10723567106259203,0.09237631688307428
4735,-0.050017288377951476,-0.6044977702495588,0.7919660520679076,0.04786463091447807,-0.316076129966059
4736,-0.4230685077807418,-0.13865729207047706,-0.3476277907147207,-0.2650241986127644,0.34802596267092273
4737,-0.41094337257723973,-0.13030976847438638,-0.349141892119243,-0.3132325031748322,0.3346419137467953
4738,-0.002619171356408226,-0.16864462875182204,-0.47367015057317513,0.05535334580062484,-0.1925178361307369
4739,-0.1376064769044371,-0.1907497779433457,-0.440475411224192,0.15036693978501528,-0.026495808218189344
4740,0.14699098568366623,-0.18230419447492702,-0.448974714147923,-0.4898850243365963,-0.22616141121413952
4741,-0.391514258153699,-0.28195650026004354,-0.3138493985035648,-0.04863618200459651,0.4448923004663786
4742,0.14900911365257383,-0.18340730775286399,-0.4491960883578661,-0.4900674088179704,-0.22758535470440586
4743,0.04805846617627956,-0.3371849915354364,-0.455938926075223,0.43684012702377406,-0.13620773386500662
4744,0.08002530016586061,-0.26992163831601707,-0.44469332837180603,0.025899812307863517,-0.15040420277155758
4745,0.07688962757530975,-0.2698250167070186,-0.44379210769706273,0.02430579437688802,-0.14642360458132306
4746,0.05916872198712576,-0.3038311713319481,-0.44724756883869876,0.2319013246316686,-0.1334752747094681
4747,-0.3902206334110559,-0.28353422533156974,-0.31340094883890296,-0.04909425528198083,0.44553798104181885
4748,0.05468018707658721,-0.3362485807288474,-0.4592150768265186,0.4392705880043404,-0.14790797827367236
4749,0.05721332510458444,-0.303170281124123,-0.44675646551334947,0.2319181865901254,-0.1313653862453012
4750,0.08942898843497195,-0.26932203216936945,-0.44799851990662665,0.031030002501614893,-0.163932553266201
4751,-0.04652996203482223,-0.1758953154648369,-0.4630263852168272,0.08761954665481624,-0.1388393003784462
4752,-0.009123739231195239,-0.16831271288656674,-0.4718497157927328,0.0521907729356022,-0.18441211819472353
4753,0.0355856108075058,-0.09109702019097488,-0.4672789081185564,-0.41495791326402137,-0.2237933981031198
4754,-0.00949203606728274,-0.16788306153038154,-0.4719641477455378,0.052313534314484426,-0.18456098680866706
4755,0.0017831652163715303,-0.16809606476965888,-0.47561727350677707,0.05735702337727782,-0.19978638630326429
4756,0.10506563016762538,-0.1325801114555666,-0.4625533810607198,-0.47559126104198196,-0.2445657489729032
4757,-0.07602487156334085,-0.2662051260380038,-0.41889049401640877,0.12842392001102554,0.004866643346219162
4758,-0.05630505339133621,-0.10598292010397448,-0.49091198985821743,0.07201705602605366,-0.2154028561393391
4759,-0.46027632746703556,-0.10637347196013507,-0.36161684011112893,-0.20399977800122313,0.33091871176151644
4760,-0.02428096091563708,-0.1285494334432555,-0.48883464633845614,0.07211381226314145,-0.2244294467873956
4761,-0.5217979539349595,-0.12229441048075805,-0.35953315438003075,-0.0022024657705234955,0.3784932067072751
4762,-0.011564457941435301,-0.032840082928127165,-0.48413390752569135,-0.39796737805264315,-0.24867321930114886
4763,-0.4585856517544698,-0.07192481394602031,-0.36584727319842625,-0.29625274794150785,0.3103618228111152
4764,0.3314452966823782,-0.5356952575939792,0.365210409599131,0.37900429145637543,0.8844440317845459
4765,-0.47649720727366557,0.2630252434329201,0.03620961609072132,-0.19481754083037653,0.2237457785782692
4766,-0.4766118955452696,0.2631687928729679,0.036167366973431654,-0.1947754900205131,0.2236819586033929
4767,0.03942956103528641,-0.02023832225958747,0.03531817714882478,0.24556203675444133,0.05449628600401746
4768,-0.039296667217857593,-0.11546064928832735,-0.49837742858681017,0.048702137662127436,-0.2140923498749479
4769,-0.4534902943361304,-0.08566719912269222,-0.37412956348359583,-0.2684895589876344,0.3185177348765082
4770,-0.02145173487068735,-0.2549633479674375,-0.4834865444035607,0.43998957992532584,-0.15221585135755233
4771,0.3245967485372389,-0.5257560225144798,0.3609037693303779,0.3797625354651288,0.8793106134170714
4772,-0.16789669497195125,-0.1379025399426879,-0.46694351387945593,0.14686189083282894,-0.05596988547914279
4773,-0.4615498532914556,-0.09384745507970182,-0.37468170299860526,-0.21971231405285777,0.324755940739065
4774,0.031881961118845045,-0.029307280259715438,-0.502610821827838,-0.4646475208986171,-0.29206960172871027
4775,0.8272922350286925,-0.03224523084474207,-0.1428746482579907,-0.44378062615902253,0.18833174149083143
4776,0.006367481462479282,-0.16777709595707235,-0.4842973772637282,0.03509908691636732,-0.1962168599609613
4777,0.03565112244250386,-0.18823233820484792,-0.48233531287442916,0.035683847758556375,-0.20440772754295877
4778,-0.021473893661976634,-0.24681259989090462,-0.48011134401831196,0.3877128535851725,-0.14704546574864508
4779,0.03489209588068032,-0.18752222642871444,-0.48245223880758603,0.03586813084863561,-0.20440063436130634
4780,0.012894216243951597,-0.16825636781508282,-0.48602854095054676,0.03820666144905314,-0.20409613813262878
4781,0.32477160558981377,-0.5244239071339647,0.35905985233309384,0.37801761772871734,0.8777566164268011
4782,0.3298060167513329,-0.5326554007488896,0.36336545078307425,0.37846680340172567,0.8825131784467315
4783,0.7681060165705009,-0.11621626507677373,-0.14318425462988174,0.07812721388225974,0.24784197700817667
4784,0.7575566350099693,-0.11856486096123406,-0.13868222596455734,0.07092618018083877,0.26530346426941565
4785,0.736040872983657,-0.15050312526397408,-0.1417170878015056,0.2788621606709765,0.2809407876374441
4786,0.728158581112579,-0.12389696174261851,-0.13415263080156625,0.11071564865095551,0.2956159434000835
4787,0.8245608902086197,-0.05120731052799672,-0.14217235902804115,-0.3306644312449073,0.19644303716629893
4788,0.6967293003590193,-0.16801763142964113,-0.13467477980613105,0.3643874092881286,0.32665051103506554
4789,0.06938893360166232,-0.26442206689665204,-0.44439232650098215,0.02425064584884869,-0.144590694238351
4790,0.032407414415490915,-0.33256862868077325,-0.45101206859489124,0.4379548283587086,-0.11698777409408455
4791,-0.05263625184247823,-0.1655007531852708,-0.4873427297168031,0.2722640117555834,-0.19280861777967775
4792,0.005298434541932456,-0.05408996569989433,-0.4778246392008512,-0.40420642739325185,-0.2390328140511835
4793,-0.00965159057575491,-0.1600378799114868,-0.47612829266372225,0.05785524611554822,-0.19608141405057802
4794,0.016423712467144313,-0.3098675519800713,-0.4498045968673822,0.3896855535230149,-0.11286028865354347
4795,0.016342101536541306,-0.3088393607658896,-0.45103368995496884,0.38855264161314457,-0.11381335369446845
4796,-0.4083729366893426,-0.26129951608789553,-0.3197586607038948,-0.04262894451663515,0.4363060939289376
4797,-0.01476795299142665,-0.27068001753334214,-0.461965506557971,0.3996537762771576,-0.1297296517919181
4799,0.07849645311033404,-0.2642794498277812,-0.44724538586011287,0.029165088754448645,-0.15680228094681614
4800,0.02890462969409037,-0.3235941112453459,-0.4470630171993493,0.3843263129543518,-0.1085574911778143
4801,0.03915583088091178,-0.31284174743676507,-0.4552413180481977,0.3231484682149645,-0.13548666746008114
4802,0.05353458527591978,-0.29813225362570506,-0.4484056188161667,0.23343689406884394,-0.13418851132177556
4803,0.13865167482207683,-0.19615935169891566,-0.44904162779848733,-0.3754619991946629,-0.21774774557883833
4804,0.1142939541311931,-0.1877913958154755,-0.4395188163364004,-0.4431030596037161,-0.18325428822518489
4805,-0.0076203934020807286,-0.15840072639535138,-0.47767463098708074,0.05999190743862239,-0.20130555167134617
4806,-0.013978549839784898,-0.15821105480239647,-0.475828069699923,0.056791723131857694,-0.19319177184936934
4807,-0.4195485154249107,-0.1429605108593195,-0.3464006421681096,-0.2662746194093489,0.3498011029029055
